tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,text,retweeted_status_id,retweeted_status_user_id,retweeted_status_timestamp,expanded_urls,rating_numerator,rating_denominator,name,doggo,floofer,pupper,puppo,source_url,source_title,retweet_count,favorite_count
720785406564900865,,,2016-04-15 01:26:47+00:00,This is Archie. He hears everything you say. Doesn't matter where you are. 12/10 https://t.co/0l4I8famYp,,,,https://twitter.com/dog_rates/status/720785406564900865/photo/1,12,10,Archie,,,,,http://twitter.com/download/iphone,Twitter for iPhone,700,2858
720775346191278080,,,2016-04-15 00:46:48+00:00,This is Berkeley. He's in a predicament. 10/10 someone help him https://t.co/XSEXdQupej,,,,https://twitter.com/dog_rates/status/720775346191278080/photo/1,10,10,Berkeley,,,,,http://twitter.com/download/iphone,Twitter for iPhone,570,2255
720415127506415616,,,2016-04-14 00:55:25+00:00,Garden's coming in nice this year. 10/10 https://t.co/5Lra3e4rrw,,,,"https://twitter.com/dog_rates/status/720415127506415616/photo/1,https://twitter.com/dog_rates/status/720415127506415616/photo/1,https://twitter.com/dog_rates/status/720415127506415616/photo/1",10,10,,,,,,http://twitter.com/download/iphone,Twitter for iPhone,1365,3797
720389942216527872,,,2016-04-13 23:15:21+00:00,This is Ralphé. He patrols the lake. Looking for babes. 11/10 https://t.co/Pb6iMmo0wk,,,,https://twitter.com/dog_rates/status/720389942216527872/photo/1,11,10,Ralphé,,,,,http://twitter.com/download/iphone,Twitter for iPhone,2266,5871
720340705894408192,,,2016-04-13 19:59:42+00:00,This is Derek. He just got balled on. Can't even get up. Poor thing. 10/10 hang in there pupper https://t.co/BIRRF3bcWH,,,,https://twitter.com/dog_rates/status/720340705894408192/photo/1,10,10,Derek,,,pupper,,http://twitter.com/download/iphone,Twitter for iPhone,879,2628
720059472081784833,,,2016-04-13 01:22:10+00:00,This is Charleson. He lost his plunger. Looked everywhere. Can't find it. So sad. 9/10 would comfort https://t.co/pRHX8yn9Yu,,,,https://twitter.com/dog_rates/status/720059472081784833/photo/1,9,10,Charleson,,,,,http://twitter.com/download/iphone,Twitter for iPhone,1022,3558
720043174954147842,,,2016-04-13 00:17:25+00:00,This is Neptune. He's a Snowy Swiss Mountain Floofapolis. Cheeky wink. Tongue nifty af. 11/10 would pet so firmly https://t.co/SoZq2Xoopv,,,,https://twitter.com/dog_rates/status/720043174954147842/photo/1,11,10,Neptune,,,,,http://twitter.com/download/iphone,Twitter for iPhone,1820,4576
719991154352222208,,,2016-04-12 20:50:42+00:00,This doggo was initially thrilled when she saw the happy cartoon pup but quickly realized she'd been deceived. 10/10 https://t.co/mvnBGaWULV,,,,"https://twitter.com/dog_rates/status/719991154352222208/photo/1,https://twitter.com/dog_rates/status/719991154352222208/photo/1",10,10,,doggo,,,,http://twitter.com/download/iphone,Twitter for iPhone,1598,4492
719704490224398336,,,2016-04-12 01:51:36+00:00,This is Clyde. He's making sure you're having a good train ride. 12/10 great pupper https://t.co/y206kWHAj0,,,,https://twitter.com/dog_rates/status/719704490224398336/photo/1,12,10,Clyde,,,pupper,,http://twitter.com/download/iphone,Twitter for iPhone,1301,4184
719551379208073216,,,2016-04-11 15:43:12+00:00,This is Harnold. He accidentally opened the front facing camera. 10/10 get it together Harnold https://t.co/S6JHaSMtln,,,,https://twitter.com/dog_rates/status/719551379208073216/photo/1,10,10,Harnold,,,,,http://twitter.com/download/iphone,Twitter for iPhone,1715,4650
719367763014393856,,,2016-04-11 03:33:34+00:00,Meet Sid &amp; Murphy. Murphy floats alongside Sid and whispers motivational quotes in his ear. Magical af. Both 11/10 https://t.co/7mmjyearQW,,,,https://twitter.com/dog_rates/status/719367763014393856/photo/1,11,10,Sid,,,,,http://twitter.com/download/iphone,Twitter for iPhone,691,2600
719339463458033665,,,2016-04-11 01:41:07+00:00,Say hello to Lucy and Sophie. They think they're the same size. Both 10/10 would snug at same time https://t.co/HW50zkcf2R,,,,https://twitter.com/dog_rates/status/719339463458033665/photo/1,10,10,Lucy,,,,,http://twitter.com/download/iphone,Twitter for iPhone,1121,4101
719332531645071360,,,2016-04-11 01:13:34+00:00,This is Pippa. She managed to start the car but is waiting for you to buckle up before driving. Responsible af 11/10 https://t.co/htrlmC7saz,,,,https://twitter.com/dog_rates/status/719332531645071360/photo/1,11,10,Pippa,,,,,http://twitter.com/download/iphone,Twitter for iPhone,859,3182
718971898235854848,,,2016-04-10 01:20:33+00:00,This is Sadie. She is prepared for battle. 10/10 https://t.co/JRckDkZVRT,,,,https://twitter.com/dog_rates/status/718971898235854848/photo/1,10,10,Sadie,,,,,http://twitter.com/download/iphone,Twitter for iPhone,986,3211
718939241951195136,,,2016-04-09 23:10:47+00:00,This is Otis. Everybody look at Otis. 12/10 would probably faint while petting https://t.co/I9qoe1uEih,,,,https://twitter.com/dog_rates/status/718939241951195136/photo/1,12,10,Otis,,,,,http://twitter.com/download/iphone,Twitter for iPhone,1587,4804
718631497683582976,,,2016-04-09 02:47:55+00:00,We normally don't rate marshmallows but this one appears to be flawlessly toasted so I'll make an exception. 10/10 https://t.co/D9jbbmPmos,,,,https://twitter.com/dog_rates/status/718631497683582976/photo/1,10,10,,,,,,http://twitter.com/download/iphone,Twitter for iPhone,7241,17361
718613305783398402,,,2016-04-09 01:35:37+00:00,This is Carper. He's a Tortellini Angiosperm. In desperate need of a petting. 11/10 would hug softly https://t.co/lK9YDkRzPj,,,,https://twitter.com/dog_rates/status/718613305783398402/photo/1,11,10,Carper,,,,,http://twitter.com/download/iphone,Twitter for iPhone,430,2261
718540630683709445,,,2016-04-08 20:46:50+00:00,Get you a pup that can do both. 10/10 https://t.co/zSbyvm62xZ,,,,"https://twitter.com/dog_rates/status/718540630683709445/photo/1,https://twitter.com/dog_rates/status/718540630683709445/photo/1",10,10,,,,,,http://twitter.com/download/iphone,Twitter for iPhone,926,2249
718460005985447936,,,2016-04-08 15:26:28+00:00,Meet Bowie. He's listening for underground squirrels. Smart af. Left eye is considerably magical. 9/10 would so pet https://t.co/JyNmyjy3fe,,,,https://twitter.com/dog_rates/status/718460005985447936/photo/1,9,10,Bowie,,,,,http://twitter.com/download/iphone,Twitter for iPhone,477,2508
718454725339934721,,,2016-04-08 15:05:29+00:00,"This pic is old but I hadn't seen it until today and had to share. Creative af. 13/10 very good boy, would pet well https://t.co/4kD16wMA1Z",,,,https://twitter.com/dog_rates/status/718454725339934721/photo/1,13,10,,,,,,http://twitter.com/download/iphone,Twitter for iPhone,1382,4513
718246886998687744,,,2016-04-08 01:19:36+00:00,This is Alexanderson. He's got a weird ass birth mark. Dreadful at fetch. Won't eat kibble. 3/10 wtf @Target https://t.co/FmxOpf2Sgl,,,,https://twitter.com/dog_rates/status/718246886998687744/photo/1,3,10,Alexanderson,,,,,http://twitter.com/download/iphone,Twitter for iPhone,447,1761
718234618122661888,,,2016-04-08 00:30:51+00:00,This is Suki. She was born with a blurry tail (unfortunate). Next level tongue tho. 11/10 nifty hardwood https://t.co/05S8oYztgb,,,,https://twitter.com/dog_rates/status/718234618122661888/photo/1,11,10,Suki,,,,,http://twitter.com/download/iphone,Twitter for iPhone,914,3570
717841801130979328,,,2016-04-06 22:29:56+00:00,This is Barclay. His father was a banana. 11/10 appeeling af https://t.co/ucOEfr2rjV,,,,https://twitter.com/dog_rates/status/717841801130979328/photo/1,11,10,Barclay,,,,,http://twitter.com/download/iphone,Twitter for iPhone,545,2276
717790033953034240,,,2016-04-06 19:04:14+00:00,"Here's a badass mystery pupper. You weren't aware that you owe him money, but you do. 10/10 shades sick af https://t.co/fv9e9AtzSG",,,,https://twitter.com/dog_rates/status/717790033953034240/photo/1,10,10,,,,pupper,,http://twitter.com/download/iphone,Twitter for iPhone,990,2635
717537687239008257,,,2016-04-06 02:21:30+00:00,People please. This is a Deadly Mediterranean Plop T-Rex. We only rate dogs. Only send in dogs. Thanks you... 11/10 https://t.co/2ATDsgHD4n,,,,https://twitter.com/dog_rates/status/717537687239008257/photo/1,11,10,,,,,,http://twitter.com/download/iphone,Twitter for iPhone,1666,5323
717428917016076293,,,2016-04-05 19:09:17+00:00,This is Skittle. He's trying to communicate. 11/10 solid effort https://t.co/6WTfJvtKx6,,,,https://vine.co/v/iIhEU2lVqxz,11,10,Skittle,,,,,http://vine.co,Vine - Make a Scene,408,1477
717421804990701568,,,2016-04-05 18:41:02+00:00,This is Ebby. She's a Zimbabwean Feta. Embarrassed by ridiculously squishy face. 9/10 would squeeze softly https://t.co/LBJqxMGaHi,,,,"https://twitter.com/dog_rates/status/717421804990701568/photo/1,https://twitter.com/dog_rates/status/717421804990701568/photo/1",9,10,Ebby,,,,,http://twitter.com/download/iphone,Twitter for iPhone,759,2894
717047459982213120,,,2016-04-04 17:53:31+00:00,This is Flávio (pronounced Baxter). He's a Benesnoop Cumberdog. Super rare. Symmetrical. 12/10 would pet so well https://t.co/fGgleFiBPq,,,,https://twitter.com/dog_rates/status/717047459982213120/photo/1,12,10,Flávio,,,,,http://twitter.com/download/iphone,Twitter for iPhone,1742,5807
717009362452090881,,,2016-04-04 15:22:08+00:00,This is Smokey. He's having some sort of existential crisis. 10/10 hang in there pupper https://t.co/JmgF4dMpw0,,,,https://twitter.com/dog_rates/status/717009362452090881/photo/1,10,10,Smokey,,,pupper,,http://twitter.com/download/iphone,Twitter for iPhone,871,2987
716802964044845056,,,2016-04-04 01:41:58+00:00,This is Link. He struggles with couches. 10/10 would assist https://t.co/SbX4e6Yg3o,,,,"https://twitter.com/dog_rates/status/716802964044845056/photo/1,https://twitter.com/dog_rates/status/716802964044845056/photo/1",10,10,Link,,,,,http://twitter.com/download/iphone,Twitter for iPhone,1051,3963
716791146589110272,,,2016-04-04 00:55:01+00:00,Meet Jennifur. She's supposed to be navigating. Not even buckled up. Insubordinate &amp; churlish. 11/10 would still pet https://t.co/h0trcJohYO,,,,https://twitter.com/dog_rates/status/716791146589110272/photo/1,11,10,Jennifur,,,,,http://twitter.com/download/iphone,Twitter for iPhone,1459,7748
716730379797970944,,,2016-04-03 20:53:33+00:00,"There has clearly been a mistake. Pup did nothing wrong. 12/10 would help escape
https://t.co/Juid3nnLbC",,,,https://twitter.com/chpsanfrancisco/status/716637124322177024,12,10,,,,,,http://twitter.com/download/iphone,Twitter for iPhone,397,1135
716447146686459905,,,2016-04-03 02:08:05+00:00,This is Ozzy. He's acrobatic af. Legendary pupper status achieved. 13/10 https://t.co/gHWsCTu90E,,,,https://vine.co/v/eMmXVPn5eQK,13,10,Ozzy,,,pupper,,http://vine.co,Vine - Make a Scene,5321,12017
716439118184652801,,,2016-04-03 01:36:11+00:00,This is Bluebert. He just saw that both #FinalFur match ups are split 50/50. Amazed af. 11/10 https://t.co/Kky1DPG4iq,,,,https://twitter.com/dog_rates/status/716439118184652801/photo/1,50,50,Bluebert,,,,,http://twitter.com/download/iphone,Twitter for iPhone,190,2203
716285507865542656,,,2016-04-02 15:25:47+00:00,This is Stephanus. She stays woke. 12/10 https://t.co/WIWabMngQZ,,,,"https://twitter.com/dog_rates/status/716285507865542656/photo/1,https://twitter.com/dog_rates/status/716285507865542656/photo/1",12,10,Stephanus,,,,,http://twitter.com/download/iphone,Twitter for iPhone,968,2555
716080869887381504,,,2016-04-02 01:52:38+00:00,Here's a super majestic doggo and a sunset 11/10 https://t.co/UACnoyi8zu,,,,"https://twitter.com/dog_rates/status/716080869887381504/photo/1,https://twitter.com/dog_rates/status/716080869887381504/photo/1",11,10,,doggo,,,,http://twitter.com/download/iphone,Twitter for iPhone,1710,6256
715928423106027520,,,2016-04-01 15:46:52+00:00,This is Bubbles. He's a Yorkshire Piccolope. 11/10 would snug aggressively https://t.co/3BhMojONxq,,,,https://twitter.com/dog_rates/status/715928423106027520/photo/1,11,10,Bubbles,,,,,http://twitter.com/download/iphone,Twitter for iPhone,796,2935
715758151270801409,,,2016-04-01 04:30:16+00:00,This is old now but it's absolutely heckin fantastic and I can't not share it with you all. 13/10  https://t.co/wJX74TSgzP,,,,https://vine.co/v/hYdLVKDpAFu,13,10,,,,,,http://vine.co,Vine - Make a Scene,1289,3419
715733265223708672,,,2016-04-01 02:51:22+00:00,This is a taco. We only rate dogs. Please only send in dogs. Dogs are what we rate. Not tacos. Thank you... 10/10 https://t.co/cxl6xGY8B9,,,,https://twitter.com/dog_rates/status/715733265223708672/photo/1,10,10,,,,,,http://twitter.com/download/iphone,Twitter for iPhone,1531,4289
715704790270025728,,,2016-04-01 00:58:13+00:00,This is Bentley. He gives kisses back. 11/10 precious af (vid by @emmaallen25) https://t.co/9PnKkKzoUp,,,,https://vine.co/v/ijAlDnuOD0l,11,10,Bentley,,,,,http://vine.co,Vine - Make a Scene,514,2566
715696743237730304,,,2016-04-01 00:26:15+00:00,Meet Toby. He's a Lithuanian High-Steppin Stickeroo. One of the more accomplished Stickeroos around. 10/10 so nifty https://t.co/cYPHuJYTjC,,,,https://twitter.com/dog_rates/status/715696743237730304/photo/1,10,10,Toby,,,,,http://twitter.com/download/iphone,Twitter for iPhone,1170,3617
715680795826982913,,,2016-03-31 23:22:53+00:00,This is Zeus. He's downright fabulous. 12/10 https://t.co/sSugyyRuTp,,,,"https://twitter.com/dog_rates/status/715680795826982913/photo/1,https://twitter.com/dog_rates/status/715680795826982913/photo/1,https://twitter.com/dog_rates/status/715680795826982913/photo/1",12,10,Zeus,,,,,http://twitter.com/download/iphone,Twitter for iPhone,1446,3971
715360349751484417,,,2016-03-31 02:09:32+00:00,This is Bertson. He just wants to say hi. 11/10 would boop nose https://t.co/hwv7Wq6gDA,,,,https://twitter.com/dog_rates/status/715360349751484417/photo/1,11,10,Bertson,,,,,http://twitter.com/download/iphone,Twitter for iPhone,1411,5042
715342466308784130,,,2016-03-31 00:58:29+00:00,This is Oscar. He's a world renowned snowball inspector. It's a ruff job but someone has to do it. 10/10 great guy https://t.co/vSufMAKm3C,,,,"https://twitter.com/dog_rates/status/715342466308784130/photo/1,https://twitter.com/dog_rates/status/715342466308784130/photo/1",10,10,Oscar,,,,,http://twitter.com/download/iphone,Twitter for iPhone,627,2796
715220193576927233,,,2016-03-30 16:52:36+00:00,This is Nico. His selfie game is strong af. Excellent use of a sneaky tongue slip. 10/10 star material https://t.co/1OBdJkMOFx,,,,https://twitter.com/dog_rates/status/715220193576927233/photo/1,10,10,Nico,,,,,http://twitter.com/download/iphone,Twitter for iPhone,589,2215
715200624753819648,,,2016-03-30 15:34:51+00:00,This is Michelangelope. He's half coffee cup. Rare af. 12/10 would hug until someone stopped me https://t.co/tvVDY0G911,,,,https://twitter.com/dog_rates/status/715200624753819648/photo/1,12,10,Michelangelope,,,,,http://twitter.com/download/iphone,Twitter for iPhone,1688,4760
715009755312439296,,,2016-03-30 02:56:24+00:00,This is Siba. She's remarkably mobile. Very sleepy as well. 12/10 would happily transport https://t.co/TjnI33RE1i,,,,https://twitter.com/dog_rates/status/715009755312439296/photo/1,12,10,Siba,,,,,http://twitter.com/download/iphone,Twitter for iPhone,1107,3827
714982300363173890,,,2016-03-30 01:07:18+00:00,This is Calbert. He forgot to clear his Google search history. 9/10 rookie mistake Calbert https://t.co/jRm5J3YCmj,,,,https://twitter.com/dog_rates/status/714982300363173890/photo/1,9,10,Calbert,,,,,http://twitter.com/download/iphone,Twitter for iPhone,936,3435
714962719905021952,,,2016-03-29 23:49:30+00:00,Just in case anyone's having a bad day. 12/10 would bounce with https://t.co/T9sgP9ttnQ,,,,https://vine.co/v/inVtemLt9tE,12,10,,,,,,http://vine.co,Vine - Make a Scene,3843,6756
714957620017307648,,,2016-03-29 23:29:14+00:00,This is Curtis. He's an Albino Haberdasher. Terrified of dandelions. They really spook him up. 10/10 it'll be ok pup https://t.co/s8YcfZrWhK,,,,https://twitter.com/dog_rates/status/714957620017307648/photo/1,10,10,Curtis,,,,,http://twitter.com/download/iphone,Twitter for iPhone,1284,3820
714631576617938945,,,2016-03-29 01:53:39+00:00,This is Benedict. He's a feisty pup. Needs a brushing. Portable af. Looks very angry actually. 4/10 might not pet https://t.co/3oeFfHjv0Z,,,,https://twitter.com/dog_rates/status/714631576617938945/photo/1,4,10,Benedict,,,,,http://twitter.com/download/iphone,Twitter for iPhone,900,3023
714606013974974464,,,2016-03-29 00:12:05+00:00,Here are two lil cuddly puppers. Both 12/10 would snug like so much https://t.co/zO4eb7C4tG,,,,https://twitter.com/dog_rates/status/714606013974974464/photo/1,12,10,,,,,,http://twitter.com/download/iphone,Twitter for iPhone,832,3351
714485234495041536,,,2016-03-28 16:12:09+00:00,This is Blitz. He screams. 10/10 (vid by @yeaahliv) https://t.co/MfW2aym5UF,,,,https://vine.co/v/iDrOvVqq0A6,10,10,Blitz,,,,,http://vine.co,Vine - Make a Scene,1010,2459
714258258790387713,,,2016-03-28 01:10:13+00:00,"Meet Travis and Flurp. Travis is pretty chill but Flurp can't lie down properly. 10/10 &amp; 8/10
get it together Flurp https://t.co/Akzl5ynMmE",,,,https://twitter.com/dog_rates/status/714258258790387713/photo/1,10,10,Travis,,,,,http://twitter.com/download/iphone,Twitter for iPhone,671,2823
714251586676113411,,,2016-03-28 00:43:43+00:00,This is Thumas. He hates potted plants. 8/10 wtf Thumas https://t.co/rDVueNIcEi,,,,"https://twitter.com/dog_rates/status/714251586676113411/photo/1,https://twitter.com/dog_rates/status/714251586676113411/photo/1",8,10,Thumas,,,,,http://twitter.com/download/iphone,Twitter for iPhone,762,3029
714214115368108032,,,2016-03-27 22:14:49+00:00,Happy Easter from the squad! 🐇🐶 13/10 for all https://t.co/YMx4KWJUAB,,,,https://twitter.com/dog_rates/status/714214115368108032/photo/1,13,10,,,,,,http://twitter.com/download/iphone,Twitter for iPhone,800,2114
714141408463036416,,,2016-03-27 17:25:54+00:00,"I know we only rate dogs, but since it's Easter I guess we could rate a bunny for a change. 10/10 petable as hell https://t.co/O2RlKXigHu",,,,https://twitter.com/dog_rates/status/714141408463036416/photo/1,10,10,,,,,,http://twitter.com/download/iphone,Twitter for iPhone,1282,4013
713919462244790272,,,2016-03-27 02:43:58+00:00,This is Kanu. He's a Freckled Ticonderoga. Simply flawless. 12/10 would perform an elaborate heist to capture https://t.co/7vyAzIURrE,,,,https://twitter.com/dog_rates/status/713919462244790272/photo/1,12,10,Kanu,,,,,http://twitter.com/download/iphone,Twitter for iPhone,723,3046
713909862279876608,,,2016-03-27 02:05:49+00:00,This is Doug. His nose is legendary af. 12/10 (vid by @probably_trey) https://t.co/7IWKfbfihS,,,,https://vine.co/v/iDWlapaXWmm,12,10,Doug,,,,,http://vine.co,Vine - Make a Scene,486,1752
713900603437621249,,,2016-03-27 01:29:02+00:00,Happy Saturday here's 9 puppers on a bench. 99/90 good work everybody https://t.co/mpvaVxKmc1,,,,https://twitter.com/dog_rates/status/713900603437621249/photo/1,99,90,,,,,,http://twitter.com/download/iphone,Twitter for iPhone,665,2620
713761197720473600,,,2016-03-26 16:15:05+00:00,This is Piper. She would really like that tennis ball core. Super sneaky tongue slip. 12/10 precious af https://t.co/QP6GHi5az9,,,,"https://twitter.com/dog_rates/status/713761197720473600/photo/1,https://twitter.com/dog_rates/status/713761197720473600/photo/1",12,10,Piper,,,,,http://twitter.com/download/iphone,Twitter for iPhone,1244,4467
713411074226274305,,,2016-03-25 17:03:49+00:00,Here we see an extremely rare Bearded Floofmallow. Only a few left in the wild. 11/10 would pet with a purpose https://t.co/jVJJKlPbvq,,,,https://twitter.com/dog_rates/status/713411074226274305/photo/1,11,10,,,,,,http://twitter.com/download/iphone,Twitter for iPhone,1187,4098
713177543487135744,,,2016-03-25 01:35:51+00:00,This is Lance. Lance doesn't give a shit. 10/10 we should all be more like Lance https://t.co/SqnG9Ap28J,,,,https://twitter.com/dog_rates/status/713177543487135744/photo/1,10,10,Lance,,,,,http://twitter.com/download/iphone,Twitter for iPhone,2598,6658
713175907180089344,,,2016-03-25 01:29:21+00:00,Say hello to Opie and Clarkus. Clarkus fell asleep so Opie buried him. Ruthless af 10/10 for both https://t.co/xT7XaY4gnW,,,,https://twitter.com/dog_rates/status/713175907180089344/photo/1,10,10,Opie,,,,,http://twitter.com/download/iphone,Twitter for iPhone,1335,4092
712809025985978368,,,2016-03-24 01:11:29+00:00,This is Stubert. He just arrived. 10/10 https://t.co/HVGs5aAKAn,,,,https://twitter.com/dog_rates/status/712809025985978368/photo/1,10,10,Stubert,,,,,http://twitter.com/download/iphone,Twitter for iPhone,6098,17561
712717840512598017,,,2016-03-23 19:09:09+00:00,Please don't send in any more polar bears. We only rate dogs. Thank you... 10/10 https://t.co/83RGhdIQz2,,,,https://twitter.com/dog_rates/status/712717840512598017/photo/1,10,10,,,,,,http://twitter.com/download/iphone,Twitter for iPhone,4516,11337
712668654853337088,,,2016-03-23 15:53:42+00:00,Say hello to Sunny and Roxy. They pull things out of water together. 10/10 for both https://t.co/88aedAmxcl,,,,"https://twitter.com/dog_rates/status/712668654853337088/photo/1,https://twitter.com/dog_rates/status/712668654853337088/photo/1,https://twitter.com/dog_rates/status/712668654853337088/photo/1",10,10,Sunny,,,,,http://twitter.com/download/iphone,Twitter for iPhone,1102,3828
712438159032893441,,,2016-03-23 00:37:48+00:00,This is Kane. He's a semi-submerged Haitian Huffleplop. Happy af. Sick waterfall. 11/10 would pat head approvingly https://t.co/7zjEC501Ul,,,,https://twitter.com/dog_rates/status/712438159032893441/photo/1,11,10,Kane,,,,,http://twitter.com/download/iphone,Twitter for iPhone,1422,4912
712309440758808576,,,2016-03-22 16:06:19+00:00,"Reminder that we made our first set of stickers available! All are 12/10 would stick
Use code ""pupper"" at checkout🐶

https://t.co/kJIMNyMNKV",,,,https://twitter.com/stickergrub/status/709919141004595201,12,10,,,,pupper,,http://twitter.com/download/iphone,Twitter for iPhone,24,223
712097430750289920,,,2016-03-22 02:03:52+00:00,I can't even comprehend how confused this dog must be right now. 10/10 https://t.co/8AGcQ4hIfK,,,,https://twitter.com/dog_rates/status/712097430750289920/photo/1,10,10,,,,,,http://twitter.com/download/iphone,Twitter for iPhone,937,3468
712092745624633345,,,2016-03-22 01:45:15+00:00,This is Steven. He's inverted af. Also very helpful. Scans anything you want for free. Takes him a while tho. 7/10 https://t.co/tA0ZiQ7JcG,,,,https://twitter.com/dog_rates/status/712092745624633345/photo/1,7,10,Steven,,,,,http://twitter.com/download/iphone,Twitter for iPhone,814,2706
712085617388212225,,,2016-03-22 01:16:55+00:00,"Say hello to Olive and Ruby. They are best buddies. Both 11/10 
1 like = 1 buddy https://t.co/yagmFdKlyL",,,,"https://twitter.com/dog_rates/status/712085617388212225/photo/1,https://twitter.com/dog_rates/status/712085617388212225/photo/1,https://twitter.com/dog_rates/status/712085617388212225/photo/1",11,10,Olive,,,,,http://twitter.com/download/iphone,Twitter for iPhone,436,3022
712065007010385924,,,2016-03-21 23:55:01+00:00,This is Chester. He's clearly in charge of the other dogs. Weird ass paws. Not fit for fetch. 6/10 would still pet https://t.co/o2GvskrhHt,,,,https://twitter.com/dog_rates/status/712065007010385924/photo/1,6,10,Chester,,,,,http://twitter.com/download/iphone,Twitter for iPhone,570,2074
711998809858043904,,,2016-03-21 19:31:59+00:00,RT @twitter: @dog_rates Awesome Tweet! 12/10. Would Retweet. #LoveTwitter https://t.co/j6FQGhxYuN,7.119982797733478e+17,783214.0,2016-03-21 19:29:52 +0000,"https://twitter.com/twitter/status/711998279773347841/photo/1,https://twitter.com/twitter/status/711998279773347841/photo/1",12,10,,,,,,http://twitter.com/download/iphone,Twitter for iPhone,122,0
711968124745228288,,,2016-03-21 17:30:03+00:00,Meet Winston. He's trapped in a cup of coffee. Poor pupper. 10/10 someone free him https://t.co/2e6cUtKUuc,,,,https://twitter.com/dog_rates/status/711968124745228288/photo/1,10,10,Winston,,,pupper,,http://twitter.com/download/iphone,Twitter for iPhone,2097,7422
711743778164514816,,,2016-03-21 02:38:34+00:00,Meet Roosevelt. He's calculating the best case scenario if he drops out instead of doing math hw. 11/10 relatable af https://t.co/QcSIRDpfVg,,,,https://twitter.com/dog_rates/status/711743778164514816/photo/1,11,10,Roosevelt,,,,,http://twitter.com/download/iphone,Twitter for iPhone,911,2625
711732680602345472,,,2016-03-21 01:54:29+00:00,I want to hear the joke this dog was just told. 10/10 https://t.co/1KiuZqqOD4,,,,"https://twitter.com/dog_rates/status/711732680602345472/photo/1,https://twitter.com/dog_rates/status/711732680602345472/photo/1,https://twitter.com/dog_rates/status/711732680602345472/photo/1",10,10,,,,,,http://twitter.com/download/iphone,Twitter for iPhone,3701,8081
711694788429553666,,,2016-03-20 23:23:54+00:00,Oh. My. God. 13/10 magical af https://t.co/Ezu6jQrKAZ,,,,https://twitter.com/dog_rates/status/711694788429553666/photo/1,13,10,,,,,,http://twitter.com/download/iphone,Twitter for iPhone,16648,30283
711652651650457602,,,2016-03-20 20:36:28+00:00,This is Gary. He just wanted to say hi. 9/10 very personable pup https://t.co/Sk3CbhmKSW,,,,https://twitter.com/dog_rates/status/711652651650457602/photo/1,9,10,Gary,,,,,http://twitter.com/download/iphone,Twitter for iPhone,822,3545
711363825979756544,,,2016-03-20 01:28:47+00:00,"""Please, no puparazzi"" 11/10 https://t.co/nJIXSPfedK",,,,"https://twitter.com/dog_rates/status/711363825979756544/photo/1,https://twitter.com/dog_rates/status/711363825979756544/photo/1",11,10,,,,,,http://twitter.com/download/iphone,Twitter for iPhone,1019,3327
711306686208872448,,,2016-03-19 21:41:44+00:00,What hooligan sent in pictures w/out a dog in them? Churlish af. 3/10 just bc that's a neat fluffy bean bag chair https://t.co/wcwoGOkZvz,,,,"https://twitter.com/dog_rates/status/711306686208872448/photo/1,https://twitter.com/dog_rates/status/711306686208872448/photo/1",3,10,,,,,,http://twitter.com/download/iphone,Twitter for iPhone,680,3051
711008018775851008,,,2016-03-19 01:54:56+00:00,This is Chuckles. He had a balloon but he accidentally let go of it and it floated away. 11/10 hang in there pupper https://t.co/68iNM7B5gW,,,,https://twitter.com/dog_rates/status/711008018775851008/photo/1,11,10,Chuckles,,,pupper,,http://twitter.com/download/iphone,Twitter for iPhone,559,2744
710997087345876993,,,2016-03-19 01:11:29+00:00,Meet Milo and Amos. They are the best of pals. Both 12/10 would pet at the same time https://t.co/Mv37BHEyyD,,,,https://twitter.com/dog_rates/status/710997087345876993/photo/1,12,10,Milo,,,,,http://twitter.com/download/iphone,Twitter for iPhone,1267,4220
710844581445812225,,,2016-03-18 15:05:29+00:00,This is Staniel. His selfie game is strong af. 10/10 I'd snapchat with Staniel https://t.co/UgkTw7TKyM,,,,https://twitter.com/dog_rates/status/710844581445812225/photo/1,10,10,Staniel,,,,,http://twitter.com/download/iphone,Twitter for iPhone,614,2355
710833117892898816,,,2016-03-18 14:19:56+00:00,Say hello to Sora. She's an Egyptian Pumpernickel. Mesmerizing af. 12/10 would bring home to mom https://t.co/PmTR4kxZkq,,,,https://twitter.com/dog_rates/status/710833117892898816/photo/1,12,10,Sora,,,,,http://twitter.com/download/iphone,Twitter for iPhone,476,2468
710658690886586372,,,2016-03-18 02:46:49+00:00,Here's a brigade of puppers. All look very prepared for whatever happens next. 80/80 https://t.co/0eb7R1Om12,,,,https://twitter.com/dog_rates/status/710658690886586372/photo/1,80,80,,,,,,http://twitter.com/download/iphone,Twitter for iPhone,514,2139
710609963652087808,,,2016-03-17 23:33:12+00:00,I've watched this a million times and you probably will too. 12/10 (vid by @emily_galasso) https://t.co/DU7Rb3NDiy,,,,https://vine.co/v/idaTpwH5TgU,12,10,,,,,,http://vine.co,Vine - Make a Scene,2159,4436
